Transaction-ID,Date,Location,Product_Category,Sales_Channel,Units_Sold,Unit_Price_USD,Discount_Applied_Pct,Total_Revenue_USD
TRX-14692,2025-05-05 02:42:49.553295,Seoul,Wearables,Retail Store,4,179.28,0,717.12
TRX-11896,2025-05-05 02:42:49.553295,Busan,Accessories,Online,9,1445.86,0,13012.74
TRX-11448,2025-05-05 02:42:49.553295,Incheon,Tablets,Retail Store,1,968.7,0,968.7
TRX-11546,2025-05-05 02:42:49.553295,Seoul,Smartphones,Online,7,245.84,5,1634.84
TRX-10030,2025-05-05 02:42:49.553295,Busan,Accessories,Online,7,270.54,0,1893.78
TRX-14909,2025-05-05 02:42:49.553295,Busan,Wearables,Authorized Reseller,7,231.14,0,1617.98
TRX-14159,2025-05-05 02:42:49.553295,Busan,Tablets,Online,7,1841.35,0,12889.45
TRX-12924,2025-05-05 02:42:49.553295,Seoul,Smartphones,Online,2,1235.86,5,2348.13
TRX-13880,2025-05-05 02:42:49.553295,Busan,Smartphones,Authorized Reseller,9,1355.05,5,11585.68
TRX-13264,2025-05-05 02:42:49.553295,Seoul,Wearables,Online,9,1734.44,5,14829.46
TRX-14892,2025-05-05 02:42:49.553295,Seoul,Wearables,Online,5,1809.91,15,7692.12
TRX-12744,2025-05-06 02:42:49.553295,Daegu,Tablets,Authorized Reseller,3,609.27,0,1827.81
TRX-11031,2025-05-06 02:42:49.553295,Daegu,Laptops,Authorized Reseller,5,1790.29,0,8951.45
TRX-12221,2025-05-06 02:42:49.553295,Seoul,Wearables,Authorized Reseller,5,1939.84,0,9699.2
TRX-11760,2025-05-06 02:42:49.553295,Incheon,Wearables,Online,8,849.62,5,6457.11
TRX-10262,2025-05-06 02:42:49.553295,Busan,Smartphones,Authorized Reseller,6,1758.21,0,10549.26
TRX-13029,2025-05-06 02:42:49.553295,Busan,Wearables,Online,1,1490.49,5,1415.97
TRX-14695,2025-05-06 02:42:49.553295,Busan,Wearables,Authorized Reseller,4,1713.69,0,6854.76
TRX-10413,2025-05-06 02:42:49.553295,Busan,Laptops,Retail Store,6,1810.46,0,10862.76
TRX-11688,2025-05-06 02:42:49.553295,Seoul,Laptops,Online,4,1844.7,0,7378.8
TRX-12428,2025-05-06 02:42:49.553295,Busan,Wearables,Online,1,1256.54,0,1256.54
TRX-12520,2025-05-06 02:42:49.553295,Daegu,Wearables,Authorized Reseller,8,56.4,10,406.08
TRX-13220,2025-05-07 02:42:49.553295,Seoul,Laptops,Online,8,627.58,0,5020.64
TRX-13608,2025-05-07 02:42:49.553295,Incheon,Smartphones,Retail Store,5,905.01,15,3846.29
TRX-10838,2025-05-07 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,4,736.55,0,2946.2
TRX-12788,2025-05-07 02:42:49.553295,Busan,Accessories,Authorized Reseller,5,721.86,0,3609.3
TRX-11411,2025-05-07 02:42:49.553295,Daejeon,Laptops,Authorized Reseller,2,1747.43,0,3494.86
TRX-11532,2025-05-07 02:42:49.553295,Busan,Laptops,Authorized Reseller,4,1126.08,0,4504.32
TRX-11571,2025-05-07 02:42:49.553295,Seoul,Smartphones,Retail Store,8,776.14,0,6209.12
TRX-14418,2025-05-07 02:42:49.553295,Busan,Smartphones,Authorized Reseller,9,581.8,0,5236.2
TRX-13917,2025-05-07 02:42:49.553295,Busan,Tablets,Authorized Reseller,2,1774.71,5,3371.95
TRX-14515,2025-05-07 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,9,615.49,0,5539.41
TRX-10870,2025-05-07 02:42:49.553295,Daejeon,Tablets,Authorized Reseller,2,488.15,0,976.3
TRX-12894,2025-05-07 02:42:49.553295,Seoul,Wearables,Authorized Reseller,2,1224.44,10,2203.99
TRX-12895,2025-05-07 02:42:49.553295,Busan,Tablets,Authorized Reseller,2,1808.63,10,3255.53
TRX-14824,2025-05-07 02:42:49.553295,Seoul,Smartphones,Retail Store,3,1511.53,0,4534.59
TRX-14771,2025-05-07 02:42:49.553295,Seoul,Tablets,Online,3,90.14,10,243.38
TRX-14859,2025-05-07 02:42:49.553295,Incheon,Smartphones,Authorized Reseller,9,1261.33,0,11351.97
TRX-14481,2025-05-07 02:42:49.553295,Incheon,Wearables,Authorized Reseller,2,1364.96,0,2729.92
TRX-14854,2025-05-07 02:42:49.553295,Busan,Smartphones,Authorized Reseller,5,575.26,0,2876.3
TRX-13922,2025-05-08 02:42:49.553295,Busan,Laptops,Online,3,993.62,0,2980.86
TRX-14303,2025-05-08 02:42:49.553295,Incheon,Accessories,Authorized Reseller,5,1088.17,0,5440.85
TRX-10561,2025-05-08 02:42:49.553295,Busan,Tablets,Retail Store,2,99.59,10,179.26
TRX-14765,2025-05-08 02:42:49.553295,Daegu,Smartphones,Retail Store,9,1320.52,0,11884.68
TRX-12475,2025-05-08 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,9,408.11,10,3305.69
TRX-14693,2025-05-08 02:42:49.553295,Seoul,Accessories,Retail Store,2,607.03,0,1214.06
TRX-14623,2025-05-08 02:42:49.553295,Seoul,Wearables,Authorized Reseller,9,433.54,15,3316.58
TRX-12465,2025-05-08 02:42:49.553295,Seoul,Smartphones,Online,7,513.69,0,3595.83
TRX-11047,2025-05-08 02:42:49.553295,Seoul,Laptops,Retail Store,3,464.75,0,1394.25
TRX-14736,2025-05-08 02:42:49.553295,Seoul,Laptops,Authorized Reseller,5,1979.1,10,8905.95
TRX-13344,2025-05-08 02:42:49.553295,Incheon,Tablets,Authorized Reseller,8,288.72,0,2309.76
TRX-11539,2025-05-08 02:42:49.553295,Seoul,Accessories,Authorized Reseller,6,1045.75,10,5647.05
TRX-13162,2025-05-08 02:42:49.553295,Incheon,Smartphones,Authorized Reseller,4,1600.03,0,6400.12
TRX-10116,2025-05-08 02:42:49.553295,Incheon,Smartphones,Retail Store,6,184.23,0,1105.38
TRX-14702,2025-05-08 02:42:49.553295,Incheon,Laptops,Online,4,1512.0,0,6048.0
TRX-10973,2025-05-08 02:42:49.553295,Seoul,Laptops,Retail Store,9,1779.77,10,14416.14
TRX-11574,2025-05-08 02:42:49.553295,Incheon,Wearables,Authorized Reseller,1,168.25,15,143.01
TRX-10161,2025-05-08 02:42:49.553295,Seoul,Laptops,Retail Store,8,1275.35,0,10202.8
TRX-14471,2025-05-09 02:42:49.553295,Seoul,Tablets,Online,1,1576.12,15,1339.7
TRX-13367,2025-05-09 02:42:49.553295,Seoul,Tablets,Authorized Reseller,4,1654.99,0,6619.96
TRX-11063,2025-05-09 02:42:49.553295,Seoul,Laptops,Online,3,1657.12,5,4722.79
TRX-11175,2025-05-09 02:42:49.553295,Busan,Accessories,Authorized Reseller,3,1670.75,0,5012.25
TRX-13127,2025-05-09 02:42:49.553295,Busan,Laptops,Retail Store,6,1629.51,0,9777.06
TRX-14411,2025-05-09 02:42:49.553295,Seoul,Smartphones,Online,3,958.28,0,2874.84
TRX-14207,2025-05-09 02:42:49.553295,Seoul,Tablets,Online,7,764.3,0,5350.1
TRX-12462,2025-05-09 02:42:49.553295,Busan,Accessories,Online,8,366.52,0,2932.16
TRX-10138,2025-05-09 02:42:49.553295,Incheon,Tablets,Authorized Reseller,4,1511.18,5,5742.48
TRX-10731,2025-05-09 02:42:49.553295,Busan,Wearables,Retail Store,3,1189.61,10,3211.95
TRX-12081,2025-05-09 02:42:49.553295,Daegu,Smartphones,Authorized Reseller,2,207.79,20,332.46
TRX-10397,2025-05-09 02:42:49.553295,Seoul,Laptops,Authorized Reseller,6,1968.76,10,10631.3
TRX-11197,2025-05-09 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,7,1886.38,15,11223.96
TRX-14791,2025-05-09 02:42:49.553295,Daegu,Laptops,Retail Store,5,357.66,0,1788.3
TRX-11209,2025-05-09 02:42:49.553295,Daejeon,Wearables,Online,9,1748.26,5,14947.62
TRX-13538,2025-05-09 02:42:49.553295,Busan,Laptops,Online,6,424.47,15,2164.8
TRX-13003,2025-05-09 02:42:49.553295,Daegu,Accessories,Retail Store,5,1644.34,0,8221.7
TRX-11550,2025-05-09 02:42:49.553295,Seoul,Smartphones,Online,9,225.75,0,2031.75
TRX-10101,2025-05-09 02:42:49.553295,Busan,Accessories,Retail Store,6,606.94,5,3459.56
TRX-14897,2025-05-10 02:42:49.553295,Busan,Accessories,Retail Store,9,1747.97,0,15731.73
TRX-11366,2025-05-10 02:42:49.553295,Seoul,Laptops,Online,4,1809.15,0,7236.6
TRX-14972,2025-05-10 02:42:49.553295,Seoul,Smartphones,Retail Store,6,721.27,0,4327.62
TRX-11989,2025-05-10 02:42:49.553295,Busan,Accessories,Online,6,195.38,0,1172.28
TRX-13392,2025-05-10 02:42:49.553295,Busan,Smartphones,Authorized Reseller,5,502.98,0,2514.9
TRX-14732,2025-05-10 02:42:49.553295,Incheon,Wearables,Retail Store,5,264.09,15,1122.38
TRX-13482,2025-05-10 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,7,530.09,5,3525.1
TRX-11790,2025-05-10 02:42:49.553295,Seoul,Accessories,Authorized Reseller,2,962.98,0,1925.96
TRX-13167,2025-05-10 02:42:49.553295,Incheon,Wearables,Authorized Reseller,4,797.08,0,3188.32
TRX-10723,2025-05-11 02:42:49.553295,Busan,Tablets,Authorized Reseller,2,845.69,0,1691.38
TRX-11516,2025-05-11 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,4,1208.82,20,3868.22
TRX-13775,2025-05-11 02:42:49.553295,Seoul,Tablets,Authorized Reseller,7,1231.35,0,8619.45
TRX-13180,2025-05-11 02:42:49.553295,Daegu,Laptops,Online,5,582.49,0,2912.45
TRX-10094,2025-05-11 02:42:49.553295,Incheon,Tablets,Authorized Reseller,2,1695.53,5,3221.51
TRX-10512,2025-05-11 02:42:49.553295,Seoul,Accessories,Online,6,780.93,0,4685.58
TRX-14214,2025-05-11 02:42:49.553295,Seoul,Tablets,Authorized Reseller,8,1657.25,5,12595.1
TRX-12109,2025-05-11 02:42:49.553295,Seoul,Wearables,Retail Store,6,1276.18,5,7274.23
TRX-14355,2025-05-11 02:42:49.553295,Busan,Tablets,Online,2,112.39,10,202.3
TRX-12483,2025-05-11 02:42:49.553295,Busan,Tablets,Authorized Reseller,6,604.74,0,3628.44
TRX-13697,2025-05-11 02:42:49.553295,Busan,Tablets,Authorized Reseller,9,1316.51,0,11848.59
TRX-12906,2025-05-11 02:42:49.553295,Seoul,Laptops,Retail Store,2,1895.69,0,3791.38
TRX-13576,2025-05-11 02:42:49.553295,Incheon,Wearables,Retail Store,6,890.62,0,5343.72
TRX-12914,2025-05-12 02:42:49.553295,Seoul,Tablets,Retail Store,4,267.92,15,910.93
TRX-13613,2025-05-12 02:42:49.553295,Seoul,Laptops,Authorized Reseller,9,420.6,0,3785.4
TRX-11964,2025-05-12 02:42:49.553295,Busan,Laptops,Retail Store,9,1310.78,0,11797.02
TRX-10158,2025-05-12 02:42:49.553295,Incheon,Laptops,Retail Store,2,256.9,0,513.8
TRX-12350,2025-05-12 02:42:49.553295,Busan,Tablets,Authorized Reseller,8,657.36,10,4732.99
TRX-13064,2025-05-12 02:42:49.553295,Daejeon,Smartphones,Retail Store,9,1855.39,20,13358.81
TRX-12949,2025-05-12 02:42:49.553295,Seoul,Laptops,Retail Store,7,1504.01,0,10528.07
TRX-12385,2025-05-12 02:42:49.553295,Busan,Smartphones,Online,5,1711.84,0,8559.2
TRX-11924,2025-05-12 02:42:49.553295,Daejeon,Wearables,Authorized Reseller,2,740.35,0,1480.7
TRX-12687,2025-05-12 02:42:49.553295,Incheon,Wearables,Authorized Reseller,9,106.94,0,962.46
TRX-10784,2025-05-12 02:42:49.553295,Busan,Tablets,Retail Store,4,1194.1,0,4776.4
TRX-13207,2025-05-13 02:42:49.553295,Seoul,Smartphones,Online,1,770.85,20,616.68
TRX-10920,2025-05-13 02:42:49.553295,Daegu,Wearables,Online,4,1511.19,0,6044.76
TRX-11074,2025-05-13 02:42:49.553295,Daejeon,Accessories,Online,7,1098.2,0,7687.4
TRX-13076,2025-05-13 02:42:49.553295,Daegu,Tablets,Retail Store,3,896.25,0,2688.75
TRX-13403,2025-05-13 02:42:49.553295,Incheon,Wearables,Online,3,1128.91,0,3386.73
TRX-12379,2025-05-13 02:42:49.553295,Busan,Smartphones,Retail Store,4,1305.14,0,5220.56
TRX-11261,2025-05-13 02:42:49.553295,Seoul,Accessories,Online,9,1265.03,10,10246.74
TRX-13575,2025-05-13 02:42:49.553295,Busan,Laptops,Authorized Reseller,4,1922.84,0,7691.36
TRX-12289,2025-05-13 02:42:49.553295,Incheon,Wearables,Retail Store,7,1544.72,0,10813.04
TRX-13948,2025-05-14 02:42:49.553295,Busan,Accessories,Online,2,54.38,5,103.32
TRX-13437,2025-05-14 02:42:49.553295,Busan,Accessories,Retail Store,5,1201.54,15,5106.54
TRX-14371,2025-05-14 02:42:49.553295,Daejeon,Laptops,Online,5,635.5,0,3177.5
TRX-14064,2025-05-14 02:42:49.553295,Daejeon,Accessories,Retail Store,3,971.57,0,2914.71
TRX-10919,2025-05-14 02:42:49.553295,Daegu,Accessories,Authorized Reseller,5,672.88,0,3364.4
TRX-11584,2025-05-14 02:42:49.553295,Incheon,Laptops,Authorized Reseller,5,1335.91,0,6679.55
TRX-13891,2025-05-14 02:42:49.553295,Seoul,Laptops,Retail Store,8,1107.81,0,8862.48
TRX-10298,2025-05-14 02:42:49.553295,Daegu,Laptops,Online,5,1212.61,10,5456.74
TRX-13150,2025-05-14 02:42:49.553295,Incheon,Tablets,Authorized Reseller,8,1819.76,5,13830.18
TRX-14853,2025-05-14 02:42:49.553295,Seoul,Wearables,Retail Store,8,686.16,15,4665.89
TRX-12410,2025-05-14 02:42:49.553295,Daejeon,Laptops,Authorized Reseller,5,895.75,20,3583.0
TRX-12260,2025-05-14 02:42:49.553295,Busan,Wearables,Retail Store,3,1992.98,0,5978.94
TRX-12216,2025-05-14 02:42:49.553295,Seoul,Wearables,Authorized Reseller,6,404.2,0,2425.2
TRX-12935,2025-05-14 02:42:49.553295,Incheon,Tablets,Authorized Reseller,4,1435.5,0,5742.0
TRX-11120,2025-05-15 02:42:49.553295,Seoul,Accessories,Online,6,1785.36,0,10712.16
TRX-11021,2025-05-15 02:42:49.553295,Busan,Smartphones,Retail Store,4,648.56,0,2594.24
TRX-12228,2025-05-15 02:42:49.553295,Daejeon,Tablets,Retail Store,6,647.56,0,3885.36
TRX-12540,2025-05-15 02:42:49.553295,Seoul,Wearables,Retail Store,3,490.92,5,1399.12
TRX-12076,2025-05-15 02:42:49.553295,Seoul,Accessories,Retail Store,7,1730.03,5,11504.7
TRX-11392,2025-05-15 02:42:49.553295,Busan,Tablets,Authorized Reseller,6,1963.9,20,9426.72
TRX-13438,2025-05-15 02:42:49.553295,Seoul,Smartphones,Online,4,1481.59,15,5037.41
TRX-10469,2025-05-15 02:42:49.553295,Seoul,Laptops,Online,9,1819.17,5,15553.9
TRX-14413,2025-05-15 02:42:49.553295,Incheon,Accessories,Authorized Reseller,2,1677.37,0,3354.74
TRX-10458,2025-05-15 02:42:49.553295,Incheon,Tablets,Retail Store,4,1390.06,0,5560.24
TRX-14273,2025-05-15 02:42:49.553295,Daegu,Smartphones,Online,1,1628.3,0,1628.3
TRX-12804,2025-05-15 02:42:49.553295,Busan,Smartphones,Authorized Reseller,4,690.04,20,2208.13
TRX-14112,2025-05-15 02:42:49.553295,Busan,Smartphones,Authorized Reseller,7,1186.36,0,8304.52
TRX-14505,2025-05-15 02:42:49.553295,Daejeon,Tablets,Authorized Reseller,9,339.34,20,2443.25
TRX-10813,2025-05-15 02:42:49.553295,Busan,Smartphones,Retail Store,1,1555.44,5,1477.67
TRX-12878,2025-05-15 02:42:49.553295,Daegu,Laptops,Online,9,632.08,20,4550.98
TRX-10578,2025-05-15 02:42:49.553295,Seoul,Wearables,Online,3,555.26,5,1582.49
TRX-12812,2025-05-16 02:42:49.553295,Seoul,Wearables,Authorized Reseller,1,974.59,0,974.59
TRX-10627,2025-05-16 02:42:49.553295,Seoul,Accessories,Online,6,1808.22,10,9764.39
TRX-14200,2025-05-16 02:42:49.553295,Seoul,Tablets,Online,6,1234.62,15,6296.56
TRX-12275,2025-05-16 02:42:49.553295,Busan,Tablets,Online,1,1768.58,0,1768.58
TRX-12848,2025-05-16 02:42:49.553295,Seoul,Laptops,Retail Store,5,1152.4,0,5762.0
TRX-14793,2025-05-16 02:42:49.553295,Daejeon,Accessories,Authorized Reseller,7,1789.05,0,12523.35
TRX-12703,2025-05-16 02:42:49.553295,Incheon,Laptops,Retail Store,1,1355.39,5,1287.62
TRX-13945,2025-05-16 02:42:49.553295,Busan,Tablets,Retail Store,7,1161.85,0,8132.95
TRX-12863,2025-05-16 02:42:49.553295,Seoul,Wearables,Online,5,163.09,0,815.45
TRX-10946,2025-05-16 02:42:49.553295,Seoul,Accessories,Online,1,1187.17,0,1187.17
TRX-13499,2025-05-16 02:42:49.553295,Busan,Laptops,Retail Store,4,432.15,10,1555.74
TRX-13508,2025-05-16 02:42:49.553295,Busan,Smartphones,Retail Store,4,555.26,0,2221.04
TRX-14726,2025-05-17 02:42:49.553295,Seoul,Tablets,Retail Store,9,1895.26,0,17057.34
TRX-14977,2025-05-17 02:42:49.553295,Incheon,Accessories,Retail Store,6,209.72,5,1195.4
TRX-14611,2025-05-17 02:42:49.553295,Seoul,Accessories,Retail Store,9,1635.57,5,13984.12
TRX-12185,2025-05-17 02:42:49.553295,Seoul,Wearables,Online,6,1467.53,0,8805.18
TRX-14317,2025-05-17 02:42:49.553295,Incheon,Tablets,Retail Store,9,1865.74,0,16791.66
TRX-12727,2025-05-17 02:42:49.553295,Daegu,Laptops,Authorized Reseller,8,526.24,5,3999.42
TRX-14992,2025-05-18 02:42:49.553295,Busan,Tablets,Online,7,795.18,5,5287.95
TRX-13602,2025-05-18 02:42:49.553295,Daegu,Wearables,Authorized Reseller,7,466.35,0,3264.45
TRX-11789,2025-05-18 02:42:49.553295,Daejeon,Smartphones,Authorized Reseller,9,594.55,5,5083.4
TRX-12209,2025-05-18 02:42:49.553295,Daejeon,Accessories,Retail Store,4,876.06,20,2803.39
TRX-10004,2025-05-18 02:42:49.553295,Incheon,Wearables,Retail Store,9,1898.54,0,17086.86
TRX-14587,2025-05-18 02:42:49.553295,Busan,Accessories,Authorized Reseller,8,1185.79,5,9012.0
TRX-13280,2025-05-18 02:42:49.553295,Busan,Accessories,Online,4,1596.19,0,6384.76
TRX-13214,2025-05-18 02:42:49.553295,Daejeon,Laptops,Retail Store,1,857.91,0,857.91
TRX-11759,2025-05-18 02:42:49.553295,Seoul,Wearables,Online,2,1739.36,0,3478.72
TRX-10764,2025-05-18 02:42:49.553295,Busan,Wearables,Authorized Reseller,3,411.34,0,1234.02
TRX-12970,2025-05-18 02:42:49.553295,Seoul,Tablets,Authorized Reseller,3,824.39,20,1978.54
TRX-12673,2025-05-18 02:42:49.553295,Seoul,Tablets,Authorized Reseller,4,1792.07,0,7168.28
TRX-11793,2025-05-18 02:42:49.553295,Seoul,Tablets,Retail Store,2,1066.4,20,1706.24
TRX-11547,2025-05-18 02:42:49.553295,Seoul,Laptops,Retail Store,2,1892.39,15,3217.06
TRX-12082,2025-05-19 02:42:49.553295,Daegu,Smartphones,Retail Store,5,315.83,0,1579.15
TRX-12383,2025-05-19 02:42:49.553295,Incheon,Laptops,Online,8,1078.39,0,8627.12
TRX-14443,2025-05-19 02:42:49.553295,Incheon,Tablets,Retail Store,2,1360.01,10,2448.02
TRX-12272,2025-05-19 02:42:49.553295,Seoul,Accessories,Retail Store,2,1966.54,0,3933.08
TRX-14637,2025-05-19 02:42:49.553295,Daegu,Laptops,Online,9,1125.16,0,10126.44
TRX-13128,2025-05-19 02:42:49.553295,Seoul,Laptops,Online,5,1535.75,0,7678.75
TRX-11526,2025-05-19 02:42:49.553295,Daejeon,Accessories,Authorized Reseller,2,515.42,5,979.3
TRX-14378,2025-05-19 02:42:49.553295,Busan,Wearables,Retail Store,6,194.39,5,1108.02
TRX-14397,2025-05-19 02:42:49.553295,Incheon,Laptops,Retail Store,3,1357.46,5,3868.76
TRX-11845,2025-05-19 02:42:49.553295,Seoul,Wearables,Retail Store,3,613.94,0,1841.82
TRX-14953,2025-05-19 02:42:49.553295,Busan,Laptops,Online,2,1891.16,15,3214.97
TRX-12088,2025-05-19 02:42:49.553295,Daegu,Wearables,Authorized Reseller,5,401.46,10,1806.57
TRX-13355,2025-05-19 02:42:49.553295,Busan,Smartphones,Online,1,1182.03,0,1182.03
TRX-10858,2025-05-19 02:42:49.553295,Busan,Tablets,Online,8,1648.7,0,13189.6
TRX-11405,2025-05-19 02:42:49.553295,Daegu,Tablets,Retail Store,6,871.84,10,4707.94
TRX-14347,2025-05-19 02:42:49.553295,Busan,Tablets,Retail Store,6,1241.2,0,7447.2
TRX-14198,2025-05-19 02:42:49.553295,Seoul,Laptops,Retail Store,5,1301.82,15,5532.74
TRX-10602,2025-05-20 02:42:49.553295,Incheon,Tablets,Authorized Reseller,2,1436.7,0,2873.4
TRX-12965,2025-05-20 02:42:49.553295,Incheon,Wearables,Retail Store,6,1158.6,0,6951.6
TRX-13650,2025-05-20 02:42:49.553295,Seoul,Smartphones,Retail Store,5,455.42,0,2277.1
TRX-14858,2025-05-20 02:42:49.553295,Daejeon,Laptops,Online,8,1618.79,0,12950.32
TRX-11684,2025-05-20 02:42:49.553295,Seoul,Wearables,Authorized Reseller,3,956.96,0,2870.88
TRX-13995,2025-05-20 02:42:49.553295,Seoul,Wearables,Retail Store,8,631.25,15,4292.5
TRX-12808,2025-05-20 02:42:49.553295,Incheon,Tablets,Retail Store,9,1017.52,5,8699.8
TRX-14779,2025-05-20 02:42:49.553295,Busan,Wearables,Online,7,474.29,5,3154.03
TRX-14326,2025-05-20 02:42:49.553295,Seoul,Tablets,Retail Store,1,1767.48,0,1767.48
TRX-13791,2025-05-20 02:42:49.553295,Seoul,Smartphones,Retail Store,7,1564.7,5,10405.25
TRX-12182,2025-05-20 02:42:49.553295,Seoul,Tablets,Online,9,597.73,5,5110.59
TRX-14888,2025-05-21 02:42:49.553295,Seoul,Wearables,Retail Store,3,1600.85,20,3842.04
TRX-10535,2025-05-21 02:42:49.553295,Daegu,Smartphones,Retail Store,9,1039.71,0,9357.39
TRX-13050,2025-05-21 02:42:49.553295,Incheon,Laptops,Authorized Reseller,9,510.91,0,4598.19
TRX-12700,2025-05-21 02:42:49.553295,Seoul,Laptops,Authorized Reseller,2,1861.01,15,3163.72
TRX-13600,2025-05-21 02:42:49.553295,Busan,Accessories,Authorized Reseller,1,914.84,0,914.84
TRX-14930,2025-05-21 02:42:49.553295,Daejeon,Accessories,Retail Store,6,406.27,0,2437.62
TRX-11179,2025-05-21 02:42:49.553295,Incheon,Smartphones,Retail Store,5,519.45,5,2467.39
TRX-10967,2025-05-21 02:42:49.553295,Busan,Tablets,Retail Store,3,933.36,10,2520.07
TRX-12783,2025-05-21 02:42:49.553295,Busan,Accessories,Authorized Reseller,5,1891.7,5,8985.57
TRX-13513,2025-05-21 02:42:49.553295,Seoul,Laptops,Retail Store,8,987.79,0,7902.32
TRX-13404,2025-05-21 02:42:49.553295,Busan,Smartphones,Online,2,1657.61,0,3315.22
TRX-13674,2025-05-21 02:42:49.553295,Seoul,Wearables,Online,3,1369.39,0,4108.17
TRX-11335,2025-05-21 02:42:49.553295,Daegu,Smartphones,Online,2,114.22,10,205.6
TRX-10785,2025-05-21 02:42:49.553295,Busan,Smartphones,Online,3,472.1,0,1416.3
TRX-13370,2025-05-21 02:42:49.553295,Seoul,Tablets,Online,6,682.33,5,3889.28
TRX-11729,2025-05-21 02:42:49.553295,Seoul,Smartphones,Retail Store,3,1722.41,0,5167.23
TRX-10281,2025-05-21 02:42:49.553295,Busan,Accessories,Authorized Reseller,4,1495.54,5,5683.05
TRX-10570,2025-05-22 02:42:49.553295,Seoul,Accessories,Online,6,1055.81,15,5384.63
TRX-13036,2025-05-22 02:42:49.553295,Busan,Tablets,Online,1,181.4,15,154.19
TRX-14071,2025-05-22 02:42:49.553295,Incheon,Laptops,Online,9,1421.16,0,12790.44
TRX-13185,2025-05-22 02:42:49.553295,Seoul,Wearables,Retail Store,6,769.41,0,4616.46
TRX-11811,2025-05-22 02:42:49.553295,Busan,Smartphones,Online,9,177.35,0,1596.15
TRX-10600,2025-05-22 02:42:49.553295,Busan,Tablets,Retail Store,6,1460.3,0,8761.8
TRX-13206,2025-05-22 02:42:49.553295,Seoul,Smartphones,Retail Store,3,74.74,5,213.01
TRX-14209,2025-05-22 02:42:49.553295,Seoul,Wearables,Online,6,1142.59,0,6855.54
TRX-12110,2025-05-22 02:42:49.553295,Busan,Tablets,Authorized Reseller,2,1610.27,0,3220.54
TRX-12065,2025-05-22 02:42:49.553295,Incheon,Accessories,Online,8,1246.67,5,9474.69
TRX-14545,2025-05-22 02:42:49.553295,Busan,Laptops,Online,9,598.76,0,5388.84
TRX-12921,2025-05-22 02:42:49.553295,Seoul,Wearables,Retail Store,4,796.36,5,3026.17
TRX-10462,2025-05-22 02:42:49.553295,Seoul,Tablets,Retail Store,2,1091.01,0,2182.02
TRX-11026,2025-05-22 02:42:49.553295,Incheon,Laptops,Online,5,1899.09,0,9495.45
TRX-11347,2025-05-22 02:42:49.553295,Busan,Wearables,Authorized Reseller,6,1230.9,0,7385.4
TRX-12750,2025-05-22 02:42:49.553295,Seoul,Laptops,Authorized Reseller,3,179.92,5,512.77
TRX-12090,2025-05-23 02:42:49.553295,Seoul,Accessories,Authorized Reseller,6,1343.98,5,7660.69
TRX-11666,2025-05-23 02:42:49.553295,Seoul,Accessories,Authorized Reseller,9,1949.91,5,16671.73
TRX-14809,2025-05-23 02:42:49.553295,Busan,Accessories,Online,7,1939.46,0,13576.22
TRX-12243,2025-05-23 02:42:49.553295,Seoul,Wearables,Authorized Reseller,9,1399.62,0,12596.58
TRX-14434,2025-05-23 02:42:49.553295,Busan,Accessories,Authorized Reseller,2,593.53,0,1187.06
TRX-12174,2025-05-23 02:42:49.553295,Incheon,Accessories,Retail Store,3,1987.16,5,5663.41
TRX-11827,2025-05-23 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,5,1536.78,0,7683.9
